"","gene_id","log2_RE_FC","Z_score","gene_name","gene_biotype"
"107","ENSG00000071967",-1.35122236127348,-2.04718286661897,"CYBRD1","protein_coding"
"108","ENSG00000112299",0.685358108737434,-2.0490355940246,"VNN1","protein_coding"
"109","ENSG00000139921",0.38491595854408,-2.04949725205001,"TMX1","protein_coding"
"110","ENSG00000151012",-0.533263335444216,-2.05016773299364,"SLC7A11","protein_coding"
"111","ENSG00000166197",-0.289492223578397,-2.05105742889342,"NOLC1","protein_coding"
"112","ENSG00000172638",0.39598825319791,-2.0510724624446,"EFEMP2","protein_coding"
"113","ENSG00000068885",0.586328249101974,-2.0545782754241,"IFT80","protein_coding"
"114","ENSG00000187037",-1.14248931260992,-2.05548469991458,"GPR141","protein_coding"
"115","ENSG00000172113",0.316828539965473,-2.05683344924517,"NME6","protein_coding"
"116","ENSG00000140931",0.539136465228625,-2.06206844640032,"CMTM3","protein_coding"
"117","ENSG00000198925",0.23105309906692,-2.0641075452651,"ATG9A","protein_coding"
"118","ENSG00000122203",-0.716893477804904,-2.07260659106389,"KIAA1191","protein_coding"
"119","ENSG00000112195",0.455579744114552,-2.07486241908591,"TREML2","protein_coding"
"120","ENSG00000150779",-0.744335078568985,-2.07774534334166,"TIMM8B","protein_coding"
"121","ENSG00000146021",-0.562117180499665,-2.07847138640043,"KLHL3","protein_coding"
"122","ENSG00000179846",0.811746047787947,-2.07960702580371,"NKPD1","protein_coding"
"123","ENSG00000185811",-1.56731760483604,-2.08063613981513,"IKZF1","protein_coding"
"124","ENSG00000108384",-0.455629889971527,-2.08117941927075,"RAD51C","protein_coding"
"125","ENSG00000079689",-0.443638380375775,-2.08231187239114,"SCGN","protein_coding"
"126","ENSG00000101773",0.262209222103214,-2.0833236049146,"RBBP8","protein_coding"
"127","ENSG00000115604",0.360543443788666,-2.08423280651373,"IL18R1","protein_coding"
"128","ENSG00000121207",0.515628056848978,-2.08543773916018,"LRAT","protein_coding"
"129","ENSG00000124181",0.34031279420105,-2.08548700198707,"PLCG1","protein_coding"
"130","ENSG00000169660",0.5696798729623,-2.08580738279864,"HEXD","protein_coding"
"131","ENSG00000182583",-0.923944349498087,-2.08592688815274,"VCX","protein_coding"
"132","ENSG00000026025",0.200241920316015,-2.08643052410752,"VIM","protein_coding"
"133","ENSG00000145246",-0.271329955347628,-2.08711714599644,"ATP10D","protein_coding"
"134","ENSG00000112290",-0.234344524433636,-2.08831874462412,"WASF1","protein_coding"
"135","ENSG00000156140",0.224084877146395,-2.08985083528721,"ADAMTS3","protein_coding"
"136","ENSG00000101224",0.264203777730222,-2.09046252948796,"CDC25B","protein_coding"
"137","ENSG00000164039",0.305236931972485,-2.09115939740897,"BDH2","protein_coding"
"138","ENSG00000108423",0.442163237267769,-2.09152764321995,"TUBD1","protein_coding"
"139","ENSG00000168487",0.630862413297735,-2.09155989943244,"BMP1","protein_coding"
"140","ENSG00000115970",0.646472832785751,-2.0937208346386,"THADA","protein_coding"
"141","ENSG00000117215",-1.71099009571417,-2.09469935343631,"PLA2G2D","protein_coding"
"142","ENSG00000105290",-0.348578494779034,-2.09914284168125,"APLP1","protein_coding"
"143","ENSG00000198064",-0.246193453901461,-2.10312311717603,"NPIPB13","protein_coding"
"144","ENSG00000139908",0.5788140864555,-2.10337723499893,"TSSK4","protein_coding"
"145","ENSG00000293410",-0.405673801068033,-2.10387232053066,"CASP16P","lncRNA"
"146","ENSG00000111181",0.961685199687297,-2.10449821263677,"SLC6A12","protein_coding"
"147","ENSG00000120690",0.934348835487215,-2.104637745853,"ELF1","protein_coding"
"148","ENSG00000183020",-0.39322742790553,-2.10618994881962,"AP2A2","protein_coding"
"149","ENSG00000154438",-0.756694290762073,-2.10637270750045,"ASZ1","protein_coding"
"150","ENSG00000148942",-0.31212293413963,-2.10718663347572,"SLC5A12","protein_coding"
"151","ENSG00000100985",0.341855614197469,-2.10847892164355,"MMP9","protein_coding"
"152","ENSG00000049089",0.245558399390925,-2.10849402916818,"COL9A2","protein_coding"
"153","ENSG00000158669",0.302430239395421,-2.10924417520476,"GPAT4","protein_coding"
"154","ENSG00000173531",0.70492904960876,-2.10956237095329,"MST1","protein_coding"
"155","ENSG00000139880",0.445270359785171,-2.1101303135229,"CDH24","protein_coding"
"156","ENSG00000126259",0.315500141541793,-2.11093678638622,"KIRREL2","protein_coding"
"157","ENSG00000101347",-0.319414587068586,-2.11205781782556,"SAMHD1","protein_coding"
"158","ENSG00000071889",0.243727892042232,-2.11970973671038,"FAM3A","protein_coding"
"159","ENSG00000137270",-0.927552197232191,-2.12104092640179,"GCM1","protein_coding"
"160","ENSG00000057468",-0.494511374173808,-2.12112519794259,"MSH4","protein_coding"
"161","ENSG00000155363",0.253452209703061,-2.12122444616611,"MOV10","protein_coding"
"162","ENSG00000087245",0.375641785402205,-2.12148420148514,"MMP2","protein_coding"
"163","ENSG00000165644",-0.379868438894179,-2.12155124823511,"COMTD1","protein_coding"
"164","ENSG00000053328",-0.262217989481648,-2.12182220528684,"METTL24","protein_coding"
"165","ENSG00000080189",0.33913775637347,-2.12444857401441,"SLC35C2","protein_coding"
"166","ENSG00000004399",0.322294922432745,-2.12567636389267,"PLXND1","protein_coding"
"167","ENSG00000120907",-0.328730301924359,-2.12612385842488,"ADRA1A","protein_coding"
"168","ENSG00000179399",-0.281262924596592,-2.12660975027334,"GPC5","protein_coding"
"169","ENSG00000040487",0.558424709510004,-2.1266691191307,"SLC66A1","protein_coding"
"170","ENSG00000198554",0.526807492089543,-2.12881015554322,"WDHD1","protein_coding"
"171","ENSG00000156709",0.231310841869018,-2.13105832765238,"AIFM1","protein_coding"
"172","ENSG00000101104",0.217037600569505,-2.1318667426561,"PABPC1L","protein_coding"
"173","ENSG00000181222",0.605896905003104,-2.13265018441312,"POLR2A","protein_coding"
"174","ENSG00000166206",-0.248413543332594,-2.13464263201073,"GABRB3","protein_coding"
"175","ENSG00000104907",0.580528211515772,-2.13607875564352,"TRMT1","protein_coding"
"176","ENSG00000115523",-0.544699086871329,-2.13653079697912,"GNLY","protein_coding"
"177","ENSG00000106538",0.806677739560983,-2.13737094527593,"RARRES2","protein_coding"
"178","ENSG00000138435",-0.587956079419749,-2.13851585526106,"CHRNA1","protein_coding"
"179","ENSG00000110328",0.257982911877769,-2.13986434695672,"GALNT18","protein_coding"
"180","ENSG00000084463",-0.220551349771703,-2.14644046228074,"WBP11","protein_coding"
"181","ENSG00000126778",0.414758863104942,-2.14958468254133,"SIX1","protein_coding"
"182","ENSG00000105366",-1.28128363753963,-2.15130877056474,"SIGLEC8","protein_coding"
"183","ENSG00000164877",0.278573742102608,-2.15472018560634,"MICALL2","protein_coding"
"184","ENSG00000167775",0.351778984414947,-2.15510564956014,"CD320","protein_coding"
"185","ENSG00000058804",0.634165839906259,-2.1552175969203,"NDC1","protein_coding"
"186","ENSG00000023191",0.439249818702354,-2.15650708671744,"RNH1","protein_coding"
"187","ENSG00000064652",-0.30789960008291,-2.1586742335097,"SNX24","protein_coding"
"188","ENSG00000174839",-0.494052263071718,-2.15926457707877,"DENND6A","protein_coding"
"189","ENSG00000159915",-0.672817922975268,-2.15937356122216,"ZNF233","protein_coding"
"190","ENSG00000145949",-0.384773403297923,-2.15983958322849,"MYLK4","protein_coding"
"191","ENSG00000102978",0.312049220275336,-2.16149402032351,"POLR2C","protein_coding"
"192","ENSG00000063978",0.248193179591578,-2.16230584064377,"RNF4","protein_coding"
"193","ENSG00000092531",-0.217167567748451,-2.1623636705261,"SNAP23","protein_coding"
"194","ENSG00000148082",-0.266313779885003,-2.16362061167195,"SHC3","protein_coding"
"195","ENSG00000140694",-0.358984882902313,-2.16414803385288,"PARN","protein_coding"
"196","ENSG00000119326",-0.497197273695327,-2.16639623698308,"CTNNAL1","protein_coding"
"197","ENSG00000164684",-0.450511825622085,-2.16993829017952,"ZNF704","protein_coding"
"198","ENSG00000164985",-0.390672527929184,-2.17060719205541,"PSIP1","protein_coding"
"199","ENSG00000116984",-1.88083980150597,-2.17243969470904,"MTR","protein_coding"
"200","ENSG00000146250",-0.212232611905028,-2.17311089431424,"PRSS35","protein_coding"
"201","ENSG00000123179",-0.357447153826451,-2.17416093152299,"EBPL","protein_coding"
"202","ENSG00000159212",-1.95463380031617,-2.17499204575295,"CLIC6","protein_coding"
"203","ENSG00000162300",-0.237479620431329,-2.17716158576442,"ZFPL1","protein_coding"
"204","ENSG00000154162",-0.443835594382469,-2.17945929651749,"CDH12","protein_coding"
"205","ENSG00000174233",0.254576092919551,-2.18016075627708,"ADCY6","protein_coding"
"206","ENSG00000167695",0.441834408045191,-2.1802875460489,"TLCD3A","protein_coding"
"207","ENSG00000171867",-0.33871413919718,-2.18157024353092,"PRNP","protein_coding"
"208","ENSG00000122884",-0.392926351852451,-2.18270039940209,"P4HA1","protein_coding"
"209","ENSG00000167562",0.422473483416668,-2.18387270596273,"ZNF701","protein_coding"
"210","ENSG00000106511",-0.594318377607877,-2.18438678942887,"MEOX2","protein_coding"
"211","ENSG00000163794",-0.379636595712044,-2.18473419340184,"UCN","protein_coding"
"212","ENSG00000170185",-0.477610741479335,-2.18570385649891,"USP38","protein_coding"
"213","ENSG00000057294",0.527029625693465,-2.18647786457234,"PKP2","protein_coding"
"214","ENSG00000165272",-0.522835513269295,-2.18957918097246,"AQP3","protein_coding"
"215","ENSG00000123999",1.2239177699747,-2.19016023024399,"INHA","protein_coding"
"216","ENSG00000140505",-0.278129604647309,-2.19017383317335,"CYP1A2","protein_coding"
"217","ENSG00000113119",0.652826312883503,-2.19113998991082,"TMCO6","protein_coding"
"218","ENSG00000109674",-0.319977169435187,-2.19192350442004,"NEIL3","protein_coding"
"219","ENSG00000110917",0.385139095616439,-2.1922859111532,"MLEC","protein_coding"
"220","ENSG00000182310",0.643439923387864,-2.19304163104957,"SPACA6","protein_coding"
"221","ENSG00000149582",0.34577738073811,-2.19378130022013,"TMEM25","protein_coding"
"222","ENSG00000037897",0.731488290919767,-2.19560308075912,"METTL1","protein_coding"
"223","ENSG00000185803",0.847740989880847,-2.20101064141154,"SLC52A2","protein_coding"
"224","ENSG00000115750",-0.856798710363588,-2.20179806868763,"TAF1B","protein_coding"
"225","ENSG00000135679",-0.572380335897359,-2.20228720792014,"MDM2","protein_coding"
"226","ENSG00000197816",-0.219877364147992,-2.20315167309668,"CCDC180","protein_coding"
"227","ENSG00000107719",0.337535152531388,-2.20318729977941,"PALD1","protein_coding"
"228","ENSG00000144481",0.373312532896111,-2.20442740018965,"TRPM8","protein_coding"
"229","ENSG00000167523",-0.449101668686338,-2.20528484978759,"SPATA33","protein_coding"
"230","ENSG00000119715",-0.482381442324338,-2.20856545867181,"ESRRB","protein_coding"
"231","ENSG00000166920",-0.430638779525179,-2.20947397554005,"C15orf48","protein_coding"
"232","ENSG00000103064",0.385648748476311,-2.21162025592386,"SLC7A6","protein_coding"
"233","ENSG00000102580",0.239827366161289,-2.21221016153308,"DNAJC3","protein_coding"
"234","ENSG00000137267",-0.333189015868768,-2.21294893735736,"TUBB2A","protein_coding"
"235","ENSG00000119616",-0.321922153747076,-2.21437216219309,"FCF1","protein_coding"
"236","ENSG00000122882",-0.325546157547972,-2.21757222587052,"ECD","protein_coding"
"237","ENSG00000145632",0.338208142908435,-2.21828291807337,"PLK2","protein_coding"
"238","ENSG00000011052",-0.30054850212464,-2.21961538819011,"NME1-NME2","protein_coding"
"239","ENSG00000167280",0.761340514193228,-2.2227184951776,"ENGASE","protein_coding"
"240","ENSG00000160949",0.659506383660796,-2.22495407235789,"TONSL","protein_coding"
"241","ENSG00000168143",-0.233459813042036,-2.22613912308352,"FAM83B","protein_coding"
"242","ENSG00000164934",0.327317117482024,-2.22663887780696,"DCAF13","protein_coding"
"243","ENSG00000144596",0.205352674860544,-2.22779493089481,"GRIP2","protein_coding"
"244","ENSG00000112769",-1.13007778975058,-2.2296700330404,"LAMA4","protein_coding"
"245","ENSG00000147434",-1.92098114531872,-2.23123199192118,"CHRNA6","protein_coding"
"246","ENSG00000165490",-0.493781681678481,-2.2322910189028,"DDIAS","protein_coding"
"247","ENSG00000164120",-0.303116828410264,-2.23295885624092,"HPGD","protein_coding"
"248","ENSG00000140939",0.736488842764069,-2.2350994537473,"NOL3","protein_coding"
"249","ENSG00000094975",-0.472117257637136,-2.23603050958875,"SUCO","protein_coding"
"250","ENSG00000187650",0.68574120780894,-2.23639283576608,"VMAC","protein_coding"
"251","ENSG00000287427",-0.378324166891547,-2.24217525268222,NA,"lncRNA"
"252","ENSG00000183850",0.224146606218599,-2.24289704897924,"ZNF730","protein_coding"
"253","ENSG00000166128",-0.356845211406033,-2.24308552929907,"RAB8B","protein_coding"
"254","ENSG00000050344",0.744988023468705,-2.24355684151944,"NFE2L3","protein_coding"
"255","ENSG00000103152",0.209998766844249,-2.24441044400968,"MPG","protein_coding"
"256","ENSG00000130921",0.226773020845611,-2.2450373036196,"MTRFR","protein_coding"
"257","ENSG00000004455",0.204350599404547,-2.24707570509851,"AK2","protein_coding"
"258","ENSG00000079263",0.662120186163044,-2.24746250280199,"SP140","protein_coding"
"259","ENSG00000106617",-0.500642793216989,-2.24969577974779,"PRKAG2","protein_coding"
"260","ENSG00000039987",0.240458542682241,-2.25325778465304,"BEST2","protein_coding"
"261","ENSG00000100625",0.276182926040034,-2.25335725296413,"SIX4","protein_coding"
"262","ENSG00000141756",0.365220613517324,-2.25482735829704,"FKBP10","protein_coding"
"263","ENSG00000144285",0.433994455850596,-2.25610230560337,"SCN1A","protein_coding"
"264","ENSG00000072501",-0.205190149924349,-2.25632492803099,"SMC1A","protein_coding"
"265","ENSG00000002726",-0.64805112033586,-2.2579411596933,"AOC1","protein_coding"
"266","ENSG00000167195",0.477562957579693,-2.25852617491932,"GOLGA6C","protein_coding"
"267","ENSG00000115257",0.530902393446965,-2.25953351846241,"PCSK4","protein_coding"
"268","ENSG00000114529",0.276086843003824,-2.25970062308481,"C3orf52","protein_coding"
"269","ENSG00000086666",-0.764696857191381,-2.25984036262011,"ZFAND6","protein_coding"
"270","ENSG00000141956",0.340017206291417,-2.2624714318848,"PRDM15","protein_coding"
"271","ENSG00000162600",-0.655384195764442,-2.26680407249712,"OMA1","protein_coding"
"272","ENSG00000082996",0.323083520194726,-2.26784524619085,"RNF13","protein_coding"
"273","ENSG00000119669",0.241571978059367,-2.2684393179822,"IRF2BPL","protein_coding"
"274","ENSG00000106399",0.242741307054498,-2.26860972578069,"RPA3","protein_coding"
"275","ENSG00000080986",-0.490753417390668,-2.26944420586733,"NDC80","protein_coding"
"276","ENSG00000141002",-0.209160277359928,-2.27082033011785,"TCF25","protein_coding"
"277","ENSG00000163346",0.284046802496909,-2.27514186470243,"PBXIP1","protein_coding"
"278","ENSG00000113263",0.246123554326188,-2.2792943427989,"ITK","protein_coding"
"279","ENSG00000272455",-0.628826363223406,-2.28108266414451,"MRPL20-DT","lncRNA"
"280","ENSG00000038945",-1.01391394225704,-2.28138355618292,"MSR1","protein_coding"
"281","ENSG00000130477",0.362862311563539,-2.28174870205296,"UNC13A","protein_coding"
"282","ENSG00000105499",-0.412194055759938,-2.28237002331873,"PLA2G4C","protein_coding"
"283","ENSG00000144824",-0.321258019539512,-2.28473593815277,"PHLDB2","protein_coding"
"284","ENSG00000005513",0.372240078439981,-2.28560037958777,"SOX8","protein_coding"
"285","ENSG00000139793",-0.280388501546223,-2.29595476107272,"MBNL2","protein_coding"
"286","ENSG00000100147",0.495920360614772,-2.29940323087097,"CCDC134","protein_coding"
"287","ENSG00000159761",0.651496413732843,-2.29955658426292,"C16orf86","protein_coding"
"288","ENSG00000111490",-0.323161295176173,-2.30010789398386,"TBC1D30","protein_coding"
"289","ENSG00000158806",0.256238589444857,-2.30017506849384,"NPM2","protein_coding"
"290","ENSG00000035141",-0.254332386679089,-2.30089177660149,"FAM136A","protein_coding"
"291","ENSG00000139168",-0.319910754824946,-2.30203609250879,"ZCRB1","protein_coding"
"292","ENSG00000112053",0.354465636455999,-2.30241434364301,"SLC26A8","protein_coding"
"293","ENSG00000120669",-0.287613568465971,-2.30342156121899,"SOHLH2","protein_coding"
"294","ENSG00000166801",-0.237078357723896,-2.30349592314858,"FAM111A","protein_coding"
"295","ENSG00000169218",-1.35984300404126,-2.3036159295406,"RSPO1","protein_coding"
"296","ENSG00000120805",0.574452488757411,-2.30429016878508,"ARL1","protein_coding"
"297","ENSG00000172572",0.658807822917855,-2.30490053597472,"PDE3A","protein_coding"
"298","ENSG00000152465",-0.225438166690837,-2.30496313980745,"NMT2","protein_coding"
"299","ENSG00000061794",-0.38464181621497,-2.30533887325023,"MRPS35","protein_coding"
"300","ENSG00000078401",-0.676268613098866,-2.30541483752773,"EDN1","protein_coding"
"301","ENSG00000144057",-0.300575221395074,-2.30635963029794,"ST6GAL2","protein_coding"
"302","ENSG00000108599",0.246653528193489,-2.30697180918085,"AKAP10","protein_coding"
"303","ENSG00000149380",-1.53657376289956,-2.31159506601258,"P4HA3","protein_coding"
"304","ENSG00000115457",0.748624012024775,-2.31440070934245,"IGFBP2","protein_coding"
"305","ENSG00000096968",-0.576094334932996,-2.31587255584299,"JAK2","protein_coding"
"306","ENSG00000168874",0.471247127113146,-2.31675103973833,"ATOH8","protein_coding"
"307","ENSG00000100036",0.25932368241351,-2.32179553137171,"SLC35E4","protein_coding"
"308","ENSG00000085998",0.33424869424324,-2.322271260373,"POMGNT1","protein_coding"
"309","ENSG00000124795",-0.231387343414978,-2.32358683982386,"DEK","protein_coding"
"310","ENSG00000119471",0.242335905815603,-2.32380058750139,"HSDL2","protein_coding"
"311","ENSG00000155026",-0.438197573500136,-2.32399609902721,"RSPH10B","protein_coding"
"312","ENSG00000110911",0.3180290620793,-2.32448221388478,"SLC11A2","protein_coding"
"313","ENSG00000154473",0.225263022630074,-2.32735347837095,"BUB3","protein_coding"
"314","ENSG00000163749",0.511750913740928,-2.33365409704429,"CCDC158","protein_coding"
"315","ENSG00000180867",-0.312783074998461,-2.33437826115853,"PDIA3P1","transcribed_processed_pseudogene"
"316","ENSG00000104722",-0.561993397300748,-2.33656699452063,"NEFM","protein_coding"
"317","ENSG00000110455",0.399800972151132,-2.33695575985143,"ACCS","protein_coding"
"318","ENSG00000163904",-0.284595637379778,-2.33774871451569,"SENP2","protein_coding"
"319","ENSG00000164691",-0.863094511833495,-2.33916762348651,"TAGAP","protein_coding"
"320","ENSG00000112539",0.960309547489409,-2.34247164455137,"C6orf118","protein_coding"
"321","ENSG00000181035",0.380335074229509,-2.34285628668216,"SLC25A42","protein_coding"
"322","ENSG00000164236",-0.506917497307561,-2.34343170306721,"ANKRD33B","protein_coding"
"323","ENSG00000038382",-0.434605375446842,-2.34625389440082,"TRIO","protein_coding"
