"","gene_id","log2_RE_FC","Z_score","gene_name","gene_biotype"
"67","ENSG00000124103",3.04594836835339,2.00366804789186,"FAM209A","protein_coding"
"68","ENSG00000108950",-0.619618068638695,-2.00208795551626,"FAM20A","protein_coding"
"69","ENSG00000163694",-1.2218007142825,-2.00382241822983,"RBM47","protein_coding"
"70","ENSG00000168143",-0.348827128759777,-2.00535489202884,"FAM83B","protein_coding"
"71","ENSG00000114650",0.450722784687963,-2.005648971726,"SCAP","protein_coding"
"72","ENSG00000214176",0.42008781823574,-2.00646305571612,"PLEKHM1P1","transcribed_unprocessed_pseudogene"
"73","ENSG00000196376",-0.355739852198423,-2.00805110429337,"SLC35F1","protein_coding"
"74","ENSG00000105426",0.245846430238384,-2.0124784089919,"PTPRS","protein_coding"
"75","ENSG00000101605",-0.252088186713478,-2.01277760911707,"MYOM1","protein_coding"
"76","ENSG00000158292",-0.565641546497884,-2.01292228573315,"GPR153","protein_coding"
"77","ENSG00000132274",-0.210083459009579,-2.01448423800036,"TRIM22","protein_coding"
"78","ENSG00000154839",-1.84412763463861,-2.01483850669126,"SKA1","protein_coding"
"79","ENSG00000173918",0.397254090837533,-2.01495987419334,"C1QTNF1","protein_coding"
"80","ENSG00000165972",0.306128749786659,-2.0155920529371,"CCDC38","protein_coding"
"81","ENSG00000068024",-0.413727081349865,-2.01604869684096,"HDAC4","protein_coding"
"82","ENSG00000170579",-0.430244732170787,-2.01639472554292,"DLGAP1","protein_coding"
"83","ENSG00000155792",-0.228079741661037,-2.01691314422379,"DEPTOR","protein_coding"
"84","ENSG00000165949",0.409978121474076,-2.01858557240606,"IFI27","protein_coding"
"85","ENSG00000115875",0.357958589547944,-2.02003520015172,"SRSF7","protein_coding"
"86","ENSG00000160229",-0.570065297974392,-2.02071460285399,"ZNF66","protein_coding"
"87","ENSG00000117472",-0.581238371145288,-2.02107180169144,"TSPAN1","protein_coding"
"88","ENSG00000090530",-0.932656364509261,-2.02305184600177,"P3H2","protein_coding"
"89","ENSG00000109919",-0.390439098201597,-2.02382548450484,"MTCH2","protein_coding"
"90","ENSG00000143228",-0.325832746405261,-2.02382872409416,"NUF2","protein_coding"
"91","ENSG00000002726",-0.742705172850143,-2.02418778768165,"AOC1","protein_coding"
"92","ENSG00000183856",0.37778690959238,-2.02421280143492,"IQGAP3","protein_coding"
"93","ENSG00000160188",0.769658748900437,-2.02445466279333,"RSPH1","protein_coding"
"94","ENSG00000143891",-1.00671564140875,-2.02541285452853,"GALM","protein_coding"
"95","ENSG00000187566",-0.295734960403812,-2.02609865539089,"NHLRC1","protein_coding"
"96","ENSG00000111837",-0.806612402770696,-2.02682427009069,"MAK","protein_coding"
"97","ENSG00000136535",-0.452444317770801,-2.02702272500506,"TBR1","protein_coding"
"98","ENSG00000087903",-0.646394893067565,-2.02711523760169,"RFX2","protein_coding"
"99","ENSG00000172663",0.286296230321402,-2.02760630657883,"TMEM134","protein_coding"
"100","ENSG00000112096",-0.424173226068908,-2.0278734334814,"SOD2","protein_coding"
"101","ENSG00000151689",-0.300916617556696,-2.02873885875602,"INPP1","protein_coding"
"102","ENSG00000127989",-0.402722690002228,-2.03244704459955,"MTERF1","protein_coding"
"103","ENSG00000139985",0.388005299130926,-2.03384814174616,"ADAM21","protein_coding"
"104","ENSG00000114686",-0.470331925909564,-2.03438242474146,"MRPL3","protein_coding"
"105","ENSG00000175832",-0.499150600731825,-2.03496927731928,"ETV4","protein_coding"
"106","ENSG00000154889",0.412348642096869,-2.03532877934299,"MPPE1","protein_coding"
"107","ENSG00000198857",-0.695653004872951,-2.03756586671181,"HSD3BP5","transcribed_unprocessed_pseudogene"
"108","ENSG00000145632",0.250260614171734,-2.0376491924859,"PLK2","protein_coding"
"109","ENSG00000157014",-0.361649791555395,-2.03967505923184,"TATDN2","protein_coding"
"110","ENSG00000138160",-0.477947741993854,-2.0399019916914,"KIF11","protein_coding"
"111","ENSG00000157456",-0.31146128386846,-2.04001730335411,"CCNB2","protein_coding"
"112","ENSG00000006071",0.252154735384288,-2.04026545162586,"ABCC8","protein_coding"
"113","ENSG00000286661",-0.572851049182735,-2.04037680601872,NA,"lncRNA"
"114","ENSG00000144868",-0.429523988829609,-2.04147034544649,"TMEM108","protein_coding"
"115","ENSG00000101624",0.451261150837131,-2.04483617521046,"CEP76","protein_coding"
"116","ENSG00000137033",0.509094101625706,-2.04595914150039,"IL33","protein_coding"
"117","ENSG00000143995",0.396335143388992,-2.04624365921996,"MEIS1","protein_coding"
"118","ENSG00000176974",0.21241864341486,-2.0479077024712,"SHMT1","protein_coding"
"119","ENSG00000106511",-0.697018751405038,-2.04861774031888,"MEOX2","protein_coding"
"120","ENSG00000130783",-0.554108102284238,-2.05086484414207,"CCDC62","protein_coding"
"121","ENSG00000179362",0.296203592963065,-2.05181875385055,"HMGN2P46","transcribed_processed_pseudogene"
"122","ENSG00000092531",-0.304413068282274,-2.05215585962743,"SNAP23","protein_coding"
"123","ENSG00000100554",-0.224860924532276,-2.05227299577289,"ATP6V1D","protein_coding"
"124","ENSG00000186654",0.248064186843655,-2.05359609169104,"PRR5","protein_coding"
"125","ENSG00000066827",-0.801366408395239,-2.05470677061025,"ZFAT","protein_coding"
"126","ENSG00000112118",0.480530649585659,-2.05476053109249,"MCM3","protein_coding"
"127","ENSG00000078369",-0.281452718339211,-2.05501922894926,"GNB1","protein_coding"
"128","ENSG00000123219",-0.360663190411327,-2.05678257276138,"CENPK","protein_coding"
"129","ENSG00000168481",-0.374164672169878,-2.05866125651052,"LGI3","protein_coding"
"130","ENSG00000174292",0.673466446900376,-2.06021054011788,"TNK1","protein_coding"
"131","ENSG00000183628",0.597176143283823,-2.06141236470108,"DGCR6","protein_coding"
"132","ENSG00000159423",0.346131797724726,-2.06147008883389,"ALDH4A1","protein_coding"
"133","ENSG00000160326",0.742309487713725,-2.06258226347785,"SLC2A6","protein_coding"
"134","ENSG00000125319",-0.980436301212701,-2.06276078129263,"HROB","protein_coding"
"135","ENSG00000117724",-0.395351405402647,-2.06286456368997,"CENPF","protein_coding"
"136","ENSG00000157423",-0.235179119262046,-2.07088473265969,"HYDIN","protein_coding"
"137","ENSG00000178401",-0.20865422413659,-2.07328088134363,"DNAJC22","protein_coding"
"138","ENSG00000214432",-0.650105209422962,-2.07408577287402,"VPS33B-DT","lncRNA"
"139","ENSG00000067533",-0.552680554288054,-2.07715272691064,"RRP15","protein_coding"
"140","ENSG00000146021",-0.659696105182474,-2.07796957729119,"KLHL3","protein_coding"
"141","ENSG00000172572",0.562712569845999,-2.07900155524524,"PDE3A","protein_coding"
"142","ENSG00000134627",-0.246984976697176,-2.08090286776684,"PIWIL4","protein_coding"
"143","ENSG00000074054",-0.256109305658688,-2.08287961544772,"CLASP1","protein_coding"
"144","ENSG00000287391",-1.79381461772382,-2.08324082876421,NA,"lncRNA"
"145","ENSG00000105479",0.252256633493907,-2.08383179789452,"ODAD1","protein_coding"
"146","ENSG00000100345",-0.311979354068807,-2.08392786324201,"MYH9","protein_coding"
"147","ENSG00000136231",0.248924076878959,-2.08402925064915,"IGF2BP3","protein_coding"
"148","ENSG00000104356",0.229647966193628,-2.08455025303037,"POP1","protein_coding"
"149","ENSG00000084093",-0.540555558515365,-2.0848620720706,"REST","protein_coding"
"150","ENSG00000133111",-1.42393894720375,-2.0851028338208,"RFXAP","protein_coding"
"151","ENSG00000082641",0.203136388311341,-2.08814975754734,"NFE2L1","protein_coding"
"152","ENSG00000178440",0.319661621241431,-2.08857822016881,"TIMM23B-AGAP6","protein_coding"
"153","ENSG00000185245",0.476359217611145,-2.09016059872525,"GP1BA","protein_coding"
"154","ENSG00000136147",0.48195153095916,-2.09068440867181,"PHF11","protein_coding"
"155","ENSG00000099625",0.48947065586805,-2.09165009592935,"CBARP","protein_coding"
"156","ENSG00000132005",0.231058732578863,-2.09182230923447,"RFX1","protein_coding"
"157","ENSG00000133640",-0.354281233080649,-2.09258700908407,"LRRIQ1","protein_coding"
"158","ENSG00000118418",0.542610350204547,-2.09545634678131,"HMGN3","protein_coding"
"159","ENSG00000077522",0.283049306040503,-2.09616786051647,"ACTN2","protein_coding"
"160","ENSG00000179406",0.281722244930581,-2.09670384636719,"LINC00174","lncRNA"
"161","ENSG00000165272",-0.619514151628949,-2.09736756297737,"AQP3","protein_coding"
"162","ENSG00000144043",-0.768090752252161,-2.09790866891095,"TEX261","protein_coding"
"163","ENSG00000140694",-0.455616332489855,-2.09839310499862,"PARN","protein_coding"
"164","ENSG00000159387",0.769861773823144,-2.10014764719196,"IRX6","protein_coding"
"165","ENSG00000139921",0.289261937790031,-2.10166217675034,"TMX1","protein_coding"
"166","ENSG00000137413",0.292875027399495,-2.1028529693178,"TAF8","protein_coding"
"167","ENSG00000138771",-0.259316748856973,-2.10419558217205,"SHROOM3","protein_coding"
"168","ENSG00000113319",-0.679443678750888,-2.10448248802283,"RASGRF2","protein_coding"
"169","ENSG00000119812",-0.277894390899665,-2.10508296113442,"FAM98A","protein_coding"
"170","ENSG00000006756",0.299013118378218,-2.10530535521195,"ARSD","protein_coding"
"171","ENSG00000111432",-2.05342462474465,-2.10619286975139,"FZD10","protein_coding"
"172","ENSG00000198719",0.897034184935107,-2.10913320990413,"DLL1","protein_coding"
"173","ENSG00000167131",0.382426503627081,-2.10960923544744,"CCDC103","protein_coding"
"174","ENSG00000115009",-0.962413942838309,-2.11170872082301,"CCL20","protein_coding"
"175","ENSG00000116117",-0.341358500425326,-2.11386475527935,"PARD3B","protein_coding"
"176","ENSG00000153558",-0.300955390824173,-2.1139387703556,"FBXL2","protein_coding"
"177","ENSG00000114786",0.344337125372974,-2.11460516700806,"ABHD14A-ACY1","protein_coding"
"178","ENSG00000198121",0.208866110091508,-2.11530924732948,"LPAR1","protein_coding"
"179","ENSG00000196562",-0.543657002030298,-2.11550392217972,"SULF2","protein_coding"
"180","ENSG00000185596",-0.30171782666363,-2.11568533759824,"WASH3P","transcribed_unprocessed_pseudogene"
"181","ENSG00000138375",-0.303899322531571,-2.11802130586547,"SMARCAL1","protein_coding"
"182","ENSG00000129250",-0.419252567867236,-2.120599724731,"KIF1C","protein_coding"
"183","ENSG00000104833",-0.471267312715045,-2.12067265468505,"TUBB4A","protein_coding"
"184","ENSG00000157538",-0.614668416525007,-2.12162890185065,"VPS26C","protein_coding"
"185","ENSG00000119326",-0.597453684314948,-2.1216384142857,"CTNNAL1","protein_coding"
"186","ENSG00000167766",0.247254831972689,-2.12227879403362,"ZNF83","protein_coding"
"187","ENSG00000101247",-0.28398662424197,-2.12315032742092,"NDUFAF5","protein_coding"
"188","ENSG00000154760",-0.496639456000021,-2.12537381599601,"SLFN13","protein_coding"
"189","ENSG00000197471",0.755271505269232,-2.12539032544685,"SPN","protein_coding"
"190","ENSG00000124164",-0.307362188554025,-2.12559499653303,"VAPB","protein_coding"
"191","ENSG00000187244",0.370413148228527,-2.12563736435765,"BCAM","protein_coding"
"192","ENSG00000132297",-0.398371876348504,-2.1259739645283,"HHLA1","protein_coding"
"193","ENSG00000066422",-0.23763063865869,-2.1279925341455,"ZBTB11","protein_coding"
"194","ENSG00000074621",0.341688989240592,-2.12933495244206,"SLC24A1","protein_coding"
"195","ENSG00000102763",-0.314385865823033,-2.13138118091036,"VWA8","protein_coding"
"196","ENSG00000189057",-1.27611916410541,-2.13350955289937,"FAM111B","protein_coding"
"197","ENSG00000076604",0.248808797379526,-2.13362159225384,"TRAF4","protein_coding"
"198","ENSG00000119397",-1.19567393165527,-2.13394092414195,"CNTRL","protein_coding"
"199","ENSG00000101230",-1.02250611630096,-2.13488976754753,"ISM1","protein_coding"
"200","ENSG00000057468",-0.594162252265332,-2.13511029301203,"MSH4","protein_coding"
"201","ENSG00000028528",-0.27328533390567,-2.13646109674017,"SNX1","protein_coding"
"202","ENSG00000166881",-0.221555985784072,-2.13688996643402,"NEMP1","protein_coding"
"203","ENSG00000273192",-1.08771074517335,-2.13698224965172,NA,"lncRNA"
"204","ENSG00000112796",-0.289908962177661,-2.13705395704354,"ENPP5","protein_coding"
"205","ENSG00000112972",-0.480497853428008,-2.13903142903022,"HMGCS1","protein_coding"
"206","ENSG00000105618",-0.299079969917934,-2.13955426083924,"PRPF31","protein_coding"
"207","ENSG00000138778",-0.649313632220765,-2.1411574227055,"CENPE","protein_coding"
"208","ENSG00000123453",0.671459042846192,-2.14255540337444,"SARDH","protein_coding"
"209","ENSG00000115540",-0.372923199612379,-2.14377479128375,"MOB4","protein_coding"
"210","ENSG00000145194",0.567728395999078,-2.14451126496741,"ECE2","protein_coding"
"211","ENSG00000145555",0.298524714152648,-2.14551877062339,"MYO10","protein_coding"
"212","ENSG00000168826",-0.291596052035511,-2.14631034150437,"ZBTB49","protein_coding"
"213","ENSG00000101972",-0.254253621154994,-2.14712981564203,"STAG2","protein_coding"
"214","ENSG00000120458",-0.219571019532561,-2.14716871896494,"MSANTD2","protein_coding"
"215","ENSG00000100439",-0.464964165401049,-2.1474741769054,"ABHD4","protein_coding"
"216","ENSG00000180769",-0.259986028390556,-2.14866868324365,"WDFY3-AS2","lncRNA"
"217","ENSG00000089356",-0.676449209139649,-2.14877514718627,"FXYD3","protein_coding"
"218","ENSG00000188958",0.203991311406483,-2.14970362561685,"UTS2B","protein_coding"
"219","ENSG00000147614",-0.393435961393015,-2.15173285735405,"ATP6V0D2","protein_coding"
"220","ENSG00000080189",0.215495375908326,-2.1560976585928,"SLC35C2","protein_coding"
"221","ENSG00000182158",0.253548081435883,-2.15720021621396,"CREB3L2","protein_coding"
"222","ENSG00000157782",-0.608519597617452,-2.15805349658024,"CABP1","protein_coding"
"223","ENSG00000026508",-1.33020005808613,-2.15915992944278,"CD44","protein_coding"
"224","ENSG00000127129",-1.68716702965514,-2.15944475998392,"EDN2","protein_coding"
"225","ENSG00000160323",0.599986375934104,-2.16001112724504,"ADAMTS13","protein_coding"
"226","ENSG00000107796",-0.623925125125261,-2.16115304930341,"ACTA2","protein_coding"
"227","ENSG00000120440",0.263993604942559,-2.16137267829398,"TTLL2","protein_coding"
"228","ENSG00000121207",0.41462230667911,-2.16340242560494,"LRAT","protein_coding"
"229","ENSG00000123143",-0.251951455415682,-2.16586801470106,"PKN1","protein_coding"
"230","ENSG00000110811",0.222376768938887,-2.1676680224088,"P3H3","protein_coding"
"231","ENSG00000041357",-0.318651437226672,-2.16959180570364,"PSMA4","protein_coding"
"232","ENSG00000131187",-0.501801213039724,-2.17222344520257,"F12","protein_coding"
"233","ENSG00000111181",0.826147907183468,-2.17308419288327,"SLC6A12","protein_coding"
"234","ENSG00000185774",-0.393095685984557,-2.17367354557336,"KCNIP4","protein_coding"
"235","ENSG00000197496",-0.287243468927568,-2.17432467753691,"SLC2A10","protein_coding"
"236","ENSG00000116983",-0.32064440653412,-2.17794187529386,"HPCAL4","protein_coding"
"237","ENSG00000159208",-0.373141202725485,-2.17827831972638,"CIART","protein_coding"
"238","ENSG00000107104",-0.714586308464377,-2.17929111638841,"KANK1","protein_coding"
"239","ENSG00000138750",-0.447359144173899,-2.18021689060773,"NUP54","protein_coding"
"240","ENSG00000143569",-0.323692067767605,-2.18028303125324,"UBAP2L","protein_coding"
"241","ENSG00000120159",-0.46375132096643,-2.18159548029359,"CAAP1","protein_coding"
"242","ENSG00000101856",-0.234544602650779,-2.1816314729272,"PGRMC1","protein_coding"
"243","ENSG00000164406",-0.353622745751336,-2.18311267323167,"LEAP2","protein_coding"
"244","ENSG00000156398",0.472684544722128,-2.184116403637,"SFXN2","protein_coding"
"245","ENSG00000263089",-0.702944994799211,-2.18527848507036,NA,"lncRNA"
"246","ENSG00000177485",-0.737587141275217,-2.18550120595547,"ZBTB33","protein_coding"
"247","ENSG00000135046",-0.88128401400847,-2.1861813959882,"ANXA1","protein_coding"
"248","ENSG00000140931",0.399195762643095,-2.18731912527756,"CMTM3","protein_coding"
"249","ENSG00000205086",-0.576940688766637,-2.18927909784711,"C2orf91","lncRNA"
"250","ENSG00000166896",-0.606760946149451,-2.18941822521975,"ATP23","protein_coding"
"251","ENSG00000038945",-1.23293570776859,-2.18975348055926,"MSR1","protein_coding"
"252","ENSG00000153363",-0.42490138079879,-2.19162819979508,"LINC00467","lncRNA"
"253","ENSG00000105767",0.328313986335413,-2.19172545715594,"CADM4","protein_coding"
"254","ENSG00000181927",-2.37091833763974,-2.19343337071952,"OR4P4","protein_coding"
"255","ENSG00000155066",0.467637558460578,-2.19398229261578,"PROM2","protein_coding"
"256","ENSG00000073711",-0.598531026159828,-2.19654765002455,"PPP2R3A","protein_coding"
"257","ENSG00000166340",0.501317388745903,-2.19764883893098,"TPP1","protein_coding"
"258","ENSG00000160223",-0.490090849100798,-2.19828222732774,"ICOSLG","protein_coding"
"259","ENSG00000175538",-1.51307997840609,-2.19999239755177,"KCNE3","protein_coding"
"260","ENSG00000173401",-1.73253888742036,-2.20007136197958,"GLIPR1L1","protein_coding"
"261","ENSG00000117395",-0.24154240567815,-2.20060799150984,"EBNA1BP2","protein_coding"
"262","ENSG00000164270",-0.64171007918533,-2.20158288992887,"HTR4","protein_coding"
"263","ENSG00000072778",0.437409294476615,-2.20226031855529,"ACADVL","protein_coding"
"264","ENSG00000092969",-0.501672283348835,-2.20473577782189,"TGFB2","protein_coding"
"265","ENSG00000111885",0.24582665918062,-2.20606549351489,"MAN1A1","protein_coding"
"266","ENSG00000054598",-0.740022290630112,-2.20698657088932,"FOXC1","protein_coding"
"267","ENSG00000180626",-0.477051971162707,-2.2096456176416,"ZNF594","protein_coding"
"268","ENSG00000151023",0.369744652967219,-2.21398973257357,"ENKUR","protein_coding"
"269","ENSG00000152380",-0.358769279663426,-2.21527003119934,"FAM151B","protein_coding"
"270","ENSG00000179335",-0.407587357707734,-2.21599813423667,"CLK3","protein_coding"
"271","ENSG00000173705",0.491807833363444,-2.21619208529495,"SUSD5","protein_coding"
"272","ENSG00000156162",0.320449277100597,-2.21905370419972,"DPY19L4","protein_coding"
"273","ENSG00000181638",-0.289798509698478,-2.21928328937644,"ZFP41","protein_coding"
"274","ENSG00000132437",-0.693218521722666,-2.21969114514578,"DDC","protein_coding"
"275","ENSG00000059588",-0.346323717105931,-2.22049644233282,"TARBP1","protein_coding"
"276","ENSG00000073169",0.379074717113309,-2.22080609924958,"SELENOO","protein_coding"
"277","ENSG00000120500",-0.411572947380398,-2.22791783909009,"ARR3","protein_coding"
"278","ENSG00000175356",0.294850811429742,-2.22834836374086,"SCUBE2","protein_coding"
"279","ENSG00000196218",-0.863658843523451,-2.22835355384977,"RYR1","protein_coding"
"280","ENSG00000099139",-0.691644891145154,-2.22861186334037,"PCSK5","protein_coding"
"281","ENSG00000073146",0.567172140266484,-2.23002297944665,"MOV10L1","protein_coding"
"282","ENSG00000124882",-1.10478518842681,-2.23109959451771,"EREG","protein_coding"
"283","ENSG00000064961",-0.579805872221632,-2.23206947864776,"HMG20B","protein_coding"
"284","ENSG00000167562",0.324522332735577,-2.2334603327962,"ZNF701","protein_coding"
"285","ENSG00000164694",-1.66299040258654,-2.23425138542933,"FNDC1","protein_coding"
"286","ENSG00000185347",0.357085467218945,-2.23438881559122,"TEDC1","protein_coding"
"287","ENSG00000146001",0.715130452347433,-2.2380741655633,"PCDHB18P","transcribed_unprocessed_pseudogene"
"288","ENSG00000099814",-0.469655886671688,-2.23811035851544,"CEP170B","protein_coding"
"289","ENSG00000100987",-0.614015034897527,-2.23964737585179,"VSX1","protein_coding"
"290","ENSG00000144645",-0.498234828512684,-2.24020887144691,"OSBPL10","protein_coding"
"291","ENSG00000108187",0.399544179594485,-2.24039810578007,"PBLD","protein_coding"
"292","ENSG00000100181",-0.331834957840573,-2.24215476910578,"TPTEP1","transcribed_unprocessed_pseudogene"
"293","ENSG00000102362",-0.369516154677229,-2.24350886175832,"SYTL4","protein_coding"
"294","ENSG00000134201",-2.26293980337527,-2.24413912013633,"GSTM5","protein_coding"
"295","ENSG00000197332",0.282122973489927,-2.24495271662523,NA,"lncRNA"
"296","ENSG00000186103",-0.340253758397291,-2.24612149574457,"ARGFX","protein_coding"
"297","ENSG00000261476",-0.414651290245137,-2.24721168273937,NA,"lncRNA"
"298","ENSG00000147127",0.49459709699474,-2.24834713041907,"RAB41","protein_coding"
"299","ENSG00000145723",0.329182301859205,-2.24874519876195,"GIN1","protein_coding"
"300","ENSG00000162241",0.44833614795368,-2.25203227276835,"SLC25A45","protein_coding"
"301","ENSG00000180902",0.658448418324864,-2.25545844467815,"D2HGDH","protein_coding"
"302","ENSG00000144057",-0.410215391000707,-2.25587066155587,"ST6GAL2","protein_coding"
"303","ENSG00000115523",-0.752956842781939,-2.25964882848584,"GNLY","protein_coding"
"304","ENSG00000076067",-0.201058605376357,-2.26134248545094,"RBMS2","protein_coding"
"305","ENSG00000181800",-0.541504399368122,-2.26177485246808,"CELF2-AS1","lncRNA"
"306","ENSG00000129347",0.315177675773661,-2.26236480164297,"KRI1","protein_coding"
"307","ENSG00000110076",0.278033831362979,-2.2666600883138,"NRXN2","protein_coding"
"308","ENSG00000108255",-3.9623585280332,-2.27086927678847,"CRYBA1","protein_coding"
"309","ENSG00000065978",-0.465567195946567,-2.27150427052526,"YBX1","protein_coding"
"310","ENSG00000168421",-1.55286260863823,-2.27172836406602,"RHOH","protein_coding"
"311","ENSG00000146350",-0.244386308771715,-2.27246329085714,"TBC1D32","protein_coding"
"312","ENSG00000180900",0.424331370146883,-2.27309796471592,"SCRIB","protein_coding"
"313","ENSG00000115827",-0.210278672368549,-2.2733000438057,"DCAF17","protein_coding"
"314","ENSG00000183506",0.520201815560408,-2.27444315350632,"PI4KAP2","transcribed_unitary_pseudogene"
"315","ENSG00000162639",-0.280394461793991,-2.27790698223335,"HENMT1","protein_coding"
"316","ENSG00000040487",0.463275072777537,-2.27931992595746,"SLC66A1","protein_coding"
"317","ENSG00000106829",-0.308625249427953,-2.28055377741488,"TLE4","protein_coding"
"318","ENSG00000188786",0.353389462713418,-2.2810561157313,"MTF1","protein_coding"
"319","ENSG00000152601",-0.207159776026021,-2.28295133038028,"MBNL1","protein_coding"
"320","ENSG00000138829",0.296820347192248,-2.28336706218267,"FBN2","protein_coding"
