"","gene_id","log2_RE_FC","Z_score","gene_name","gene_biotype"
"78","ENSG00000169925",-0.525512347720454,-2.09255276143219,"BRD3","protein_coding"
"79","ENSG00000130779",-0.613439311161502,-2.09325024755657,"CLIP1","protein_coding"
"80","ENSG00000125551",-0.498895676569325,-2.09684642627736,"PLGLB2","protein_coding"
"81","ENSG00000130177",-0.424258303703185,-2.09783325030367,"CDC16","protein_coding"
"82","ENSG00000106804",-0.901873247878443,-2.10083970012722,"C5","protein_coding"
"83","ENSG00000158113",-0.842909176550985,-2.10168407224969,"LRRC43","protein_coding"
"84","ENSG00000197150",0.209441065819833,-2.1019702827179,"ABCB8","protein_coding"
"85","ENSG00000117155",-0.423115874091853,-2.10529788679512,"SSX2IP","protein_coding"
"86","ENSG00000018607",-0.505129794100458,-2.10719933752388,"ZNF285CP","transcribed_unprocessed_pseudogene"
"87","ENSG00000132031",-0.497859715286191,-2.1075581945911,"MATN3","protein_coding"
"88","ENSG00000186638",-0.642004469268656,-2.10963664998591,"KIF24","protein_coding"
"89","ENSG00000100523",-0.811414410965299,-2.10967181228545,"DDHD1","protein_coding"
"90","ENSG00000135951",-1.0275070630391,-2.11216327951581,"TSGA10","protein_coding"
"91","ENSG00000159720",-0.352325740754056,-2.11329402315991,"ATP6V0D1","protein_coding"
"92","ENSG00000143458",-0.725779649616227,-2.11477468249497,"GABPB2","protein_coding"
"93","ENSG00000119608",-0.615273928722172,-2.11615817683806,"PROX2","protein_coding"
"94","ENSG00000183850",-0.206289817346412,-2.12039833195445,"ZNF730","protein_coding"
"95","ENSG00000136267",-0.822783136730606,-2.12273032914008,"DGKB","protein_coding"
"96","ENSG00000116299",-0.561570565031673,-2.1264767852448,"ELAPOR1","protein_coding"
"97","ENSG00000034693",-0.779998540155248,-2.12731895644636,"PEX3","protein_coding"
"98","ENSG00000275835",-0.717334962615152,-2.12795473511512,"TUBGCP5","protein_coding"
"99","ENSG00000117298",-0.292096922171977,-2.12812397021271,"ECE1","protein_coding"
"100","ENSG00000140545",1.35470168676166,-2.12991040392485,"MFGE8","protein_coding"
"101","ENSG00000140022",0.395336433247744,-2.13213715460967,"STON2","protein_coding"
"102","ENSG00000007402",-0.354712464354312,-2.13367013327671,"CACNA2D2","protein_coding"
"103","ENSG00000137177",-1.68151486580036,-2.13429007193296,"KIF13A","protein_coding"
"104","ENSG00000136378",-0.310925059072103,-2.13771335610422,"ADAMTS7","protein_coding"
"105","ENSG00000146433",-0.708061791513122,-2.13870510195733,"TMEM181","protein_coding"
"106","ENSG00000117335",-0.49793415194905,-2.13952794785549,"CD46","protein_coding"
"107","ENSG00000114779",-0.759729513729645,-2.14291123902147,"ABHD14B","protein_coding"
"108","ENSG00000128607",-0.92708802071655,-2.14484583693845,"KLHDC10","protein_coding"
"109","ENSG00000167925",0.361494055029603,-2.14683500447298,"GHDC","protein_coding"
"110","ENSG00000117174",-0.847688385135007,-2.14760483273208,"ZNHIT6","protein_coding"
"111","ENSG00000184465",0.296547852861743,-2.15110729855861,"WDR27","protein_coding"
"112","ENSG00000100815",-1.06432662215906,-2.15297503703331,"TRIP11","protein_coding"
"113","ENSG00000132256",-0.214922013250032,-2.15419033370097,"TRIM5","protein_coding"
"114","ENSG00000065615",-0.519748780949039,-2.15485813235601,"CYB5R4","protein_coding"
"115","ENSG00000197355",-0.623856933060272,-2.15497724954041,"UAP1L1","protein_coding"
"116","ENSG00000006025",-0.72563610150748,-2.15514714641499,"OSBPL7","protein_coding"
"117","ENSG00000115137",-0.283410099087944,-2.15697312407721,"DNAJC27","protein_coding"
"118","ENSG00000090857",-0.546222018992552,-2.15896415701719,"PDPR","protein_coding"
"119","ENSG00000196497",-0.486444630715622,-2.1606116994784,"IPO4","protein_coding"
"120","ENSG00000001561",-0.548244670357039,-2.16094855624944,"ENPP4","protein_coding"
"121","ENSG00000184226",-0.577819108658697,-2.16181353559491,"PCDH9","protein_coding"
"122","ENSG00000005810",-0.3733445675327,-2.16297191145484,"MYCBP2","protein_coding"
"123","ENSG00000145029",0.299382166814693,-2.16464206832114,"NICN1","protein_coding"
"124","ENSG00000106772",-1.2814828902915,-2.16632542638133,"PRUNE2","protein_coding"
"125","ENSG00000078295",0.484979304698509,-2.16930733665701,"ADCY2","protein_coding"
"126","ENSG00000154639",-0.935726334825173,-2.17033151413153,"CXADR","protein_coding"
"127","ENSG00000196083",-0.578795511371278,-2.17341314331137,"IL1RAP","protein_coding"
"128","ENSG00000136758",-0.735487226409741,-2.17393885832794,"YME1L1","protein_coding"
"129","ENSG00000138615",-0.742815497333333,-2.17638060870071,"CILP","protein_coding"
"130","ENSG00000078246",0.248894813923378,-2.17764971359263,"TULP3","protein_coding"
"131","ENSG00000135108",-0.879418927100567,-2.18453151816873,"FBXO21","protein_coding"
"132","ENSG00000011258",-0.789844756109363,-2.18537359020336,"MBTD1","protein_coding"
"133","ENSG00000103335",-0.762717361617806,-2.18652484288648,"PIEZO1","protein_coding"
"134","ENSG00000128564",-0.512117317715334,-2.18941499129742,"VGF","protein_coding"
"135","ENSG00000204219",-0.668009567873518,-2.19112361466515,"TCEA3","protein_coding"
"136","ENSG00000109674",-0.212700901031109,-2.19123998071837,"NEIL3","protein_coding"
"137","ENSG00000050438",-0.781663280159473,-2.19130632576646,"SLC4A8","protein_coding"
"138","ENSG00000008710",-0.281589934396105,-2.19711094464783,"PKD1","protein_coding"
"139","ENSG00000105825",-0.633600324961654,-2.20128092310178,"TFPI2","protein_coding"
"140","ENSG00000112659",-0.675429530799947,-2.20188015934338,"CUL9","protein_coding"
"141","ENSG00000183690",0.479776709427811,-2.2023378678965,"EFHC2","protein_coding"
"142","ENSG00000127366",-0.513294243900908,-2.20563199920122,"TAS2R5","protein_coding"
"143","ENSG00000100003",-0.425132265161685,-2.20597573684126,"SEC14L2","protein_coding"
"144","ENSG00000109861",0.517385285146282,-2.2103740625247,"CTSC","protein_coding"
"145","ENSG00000030110",0.209342248666117,-2.21092893755144,"BAK1","protein_coding"
"146","ENSG00000120071",-0.506598718271153,-2.21117315216199,"KANSL1","protein_coding"
"147","ENSG00000133895",-0.432811098256653,-2.21439026623895,"MEN1","protein_coding"
"148","ENSG00000144034",-0.456977549843337,-2.21554301892022,"TPRKB","protein_coding"
"149","ENSG00000112276",0.347263090208832,-2.21606720908024,"BVES","protein_coding"
"150","ENSG00000110811",-0.374257970713449,-2.21613666962247,"P3H3","protein_coding"
"151","ENSG00000137135",-1.07069919239358,-2.21823155120764,"ARHGEF39","protein_coding"
"152","ENSG00000118513",-1.28381856350333,-2.22054279749737,"MYB","protein_coding"
"153","ENSG00000068885",0.399505474923608,-2.22059200289106,"IFT80","protein_coding"
"154","ENSG00000107789",0.251962731980449,-2.22139381624566,"MINPP1","protein_coding"
"155","ENSG00000010671",-3.21488899413301,-2.22927258098977,"BTK","protein_coding"
"156","ENSG00000143437",-0.204573399698092,-2.23013932217085,"ARNT","protein_coding"
"157","ENSG00000165102",-1.00035772704895,-2.23435011446588,"HGSNAT","protein_coding"
"158","ENSG00000134744",-0.459910303363917,-2.23768608814956,"TUT4","protein_coding"
"159","ENSG00000100320",-0.519211700116359,-2.24111380654582,"RBFOX2","protein_coding"
"160","ENSG00000136052",-0.908631139842257,-2.24248792567129,"SLC41A2","protein_coding"
"161","ENSG00000138738",0.276436919334314,-2.24282348350076,"PRDM5","protein_coding"
"162","ENSG00000148700",-0.223618590510757,-2.24474974529565,"ADD3","protein_coding"
"163","ENSG00000107742",-0.56907053924677,-2.24599159611618,"SPOCK2","protein_coding"
"164","ENSG00000114859",-0.400492857320596,-2.24801733035452,"CLCN2","protein_coding"
"165","ENSG00000119326",-0.397266598960392,-2.25059796923146,"CTNNAL1","protein_coding"
"166","ENSG00000101746",0.271272004031998,-2.25233704103278,"NOL4","protein_coding"
"167","ENSG00000003756",-1.25047006429115,-2.25269661474853,"RBM5","protein_coding"
"168","ENSG00000134376",0.401492897832214,-2.25294605209282,"CRB1","protein_coding"
"169","ENSG00000119707",-0.427950469206946,-2.25316519597223,"RBM25","protein_coding"
"170","ENSG00000008226",-1.3921514340663,-2.25427690704772,"DLEC1","protein_coding"
"171","ENSG00000146463",-0.456285578023035,-2.25540926855269,"ZMYM4","protein_coding"
"172","ENSG00000130023",0.26906071440548,-2.25595111628299,"ERMARD","protein_coding"
"173","ENSG00000165757",-0.369495488385923,-2.25651592104758,"JCAD","protein_coding"
"174","ENSG00000073605",-0.821550148672087,-2.25717836141844,"GSDMB","protein_coding"
"175","ENSG00000153317",-0.639457468969217,-2.25756820336694,"ASAP1","protein_coding"
"176","ENSG00000092531",-0.223666861128116,-2.25764284517465,"SNAP23","protein_coding"
"177","ENSG00000139648",-0.329698232434651,-2.25957545138045,"KRT71","protein_coding"
"178","ENSG00000067365",-0.425689914134973,-2.26156199762458,"METTL22","protein_coding"
"179","ENSG00000117597",-0.732102721197263,-2.26190467246473,"UTP25","protein_coding"
"180","ENSG00000279744",-0.53090790161212,-2.26369258131473,NA,"TEC"
"181","ENSG00000100024",-0.35645231977903,-2.2638329092197,"UPB1","protein_coding"
"182","ENSG00000136021",-0.723799637942663,-2.26540641598807,"SCYL2","protein_coding"
"183","ENSG00000135862",-0.332873245806107,-2.26765971467216,"LAMC1","protein_coding"
"184","ENSG00000115353",-1.16491207658384,-2.26893339100933,"TACR1","protein_coding"
"185","ENSG00000099866",-0.437576360614293,-2.26918081140439,"MADCAM1","protein_coding"
"186","ENSG00000185864",-1.31616190054626,-2.26971594215158,"NPIPB4","protein_coding"
"187","ENSG00000104936",-0.269489987316687,-2.27423090727282,"DMPK","protein_coding"
"188","ENSG00000067225",-0.202217714751255,-2.27454216722942,"PKM","protein_coding"
"189","ENSG00000147862",-0.221917883073405,-2.2747334266692,"NFIB","protein_coding"
"190","ENSG00000136731",-0.684738842177973,-2.27960066119464,"UGGT1","protein_coding"
"191","ENSG00000117222",-0.661616929059195,-2.28023195717139,"RBBP5","protein_coding"
"192","ENSG00000152944",-0.400833602815821,-2.28263645007618,"MED21","protein_coding"
"193","ENSG00000038274",0.216395648365817,-2.28451172874279,"MAT2B","protein_coding"
"194","ENSG00000143228",0.677736889564878,-2.28668180656663,"NUF2","protein_coding"
"195","ENSG00000106771",-1.32508854936782,-2.28745555130515,"TMEM245","protein_coding"
"196","ENSG00000105072",-0.449272310110233,-2.28940515563682,"C19orf44","protein_coding"
"197","ENSG00000136603",-0.651999027845825,-2.28946547586875,"SKIL","protein_coding"
"198","ENSG00000139218",0.925595276378311,-2.28991653771451,"SCAF11","protein_coding"
"199","ENSG00000138829",0.627463415884889,-2.29071171842296,"FBN2","protein_coding"
"200","ENSG00000129158",0.479987140028434,-2.2907253234361,"SERGEF","protein_coding"
"201","ENSG00000011021",-0.389276027221427,-2.29159676604753,"CLCN6","protein_coding"
"202","ENSG00000071794",0.30812444788578,-2.29286197521776,"HLTF","protein_coding"
"203","ENSG00000070778",-0.554257675804154,-2.29563388761753,"PTPN21","protein_coding"
"204","ENSG00000141837",0.505480362548157,-2.2959499959669,"CACNA1A","protein_coding"
"205","ENSG00000256747",0.218021541942749,-2.29683149796438,NA,"lncRNA"
"206","ENSG00000134909",-0.476351898171874,-2.29918860382241,"ARHGAP32","protein_coding"
"207","ENSG00000159593",-1.0298318422677,-2.29952722770434,"NAE1","protein_coding"
"208","ENSG00000076924",-0.606025192182557,-2.30053715983921,"XAB2","protein_coding"
"209","ENSG00000143252",-0.29499862097677,-2.30217847885907,"SDHC","protein_coding"
"210","ENSG00000104643",-0.752924319787735,-2.30594444406935,"MTMR9","protein_coding"
"211","ENSG00000137992",-0.270919645338163,-2.30807307721338,"DBT","protein_coding"
"212","ENSG00000135903",-1.09799836516098,-2.30817375270782,"PAX3","protein_coding"
"213","ENSG00000115275",0.274384108999099,-2.30851054633385,"MOGS","protein_coding"
"214","ENSG00000120451",-0.265526229714191,-2.30940301921634,"SNX19","protein_coding"
"215","ENSG00000101898",0.531173036941431,-2.30941332878099,"MCTS2","protein_coding"
"216","ENSG00000176454",0.651058191580243,-2.31095132482076,"LPCAT4","protein_coding"
"217","ENSG00000136450",-0.400757951897093,-2.31238586275567,"SRSF1","protein_coding"
"218","ENSG00000135473",-0.804639142173776,-2.3128020110641,"PAN2","protein_coding"
"219","ENSG00000129003",-0.872164248716211,-2.31394979811238,"VPS13C","protein_coding"
"220","ENSG00000279799",0.311710651492399,-2.31650666112487,NA,"TEC"
"221","ENSG00000087470",-0.631862344025024,-2.31689227269679,"DNM1L","protein_coding"
"222","ENSG00000039537",-0.672265748781877,-2.31762788302677,"C6","protein_coding"
"223","ENSG00000127329",-1.33950201088206,-2.32266033323178,"PTPRB","protein_coding"
"224","ENSG00000117262",-0.2403465246604,-2.32518701874627,"GPR89A","protein_coding"
"225","ENSG00000108094",-0.771823937151922,-2.32566744414273,"CUL2","protein_coding"
"226","ENSG00000108352",-0.488624188113365,-2.32613618414738,"RAPGEFL1","protein_coding"
"227","ENSG00000198171",-0.34147479940949,-2.32915059983038,"DDRGK1","protein_coding"
"228","ENSG00000073712",-0.558101258198577,-2.32968099353745,"FERMT2","protein_coding"
"229","ENSG00000128881",-0.769822118389891,-2.33254229863365,"TTBK2","protein_coding"
"230","ENSG00000053770",0.336420535241755,-2.33273836531682,"AP5M1","protein_coding"
"231","ENSG00000107669",-0.341472456678055,-2.33289465241428,"ATE1","protein_coding"
"232","ENSG00000163507",0.681856303690466,-2.33295349606228,"CIP2A","protein_coding"
"233","ENSG00000084092",-0.204276850227338,-2.33497344981591,"NOA1","protein_coding"
"234","ENSG00000115421",-0.778277359649049,-2.33539130719098,"PAPOLG","protein_coding"
"235","ENSG00000185753",-0.441044212700929,-2.33817314572262,"CXorf38","protein_coding"
"236","ENSG00000196767",-0.299969189818852,-2.33908043708155,"POU3F4","protein_coding"
"237","ENSG00000103742",-0.226104700443877,-2.34198837915716,"IGDCC4","protein_coding"
"238","ENSG00000170004",-0.341574992561347,-2.34244984458785,"CHD3","protein_coding"
"239","ENSG00000113597",-0.785383340692136,-2.34273254253123,"TRAPPC13","protein_coding"
"240","ENSG00000103550",-0.494438499229616,-2.34624793742122,"KNOP1","protein_coding"
"241","ENSG00000093009",-2.83294184271166,-2.34776390718278,"CDC45","protein_coding"
"242","ENSG00000069667",-0.825491252018447,-2.34891616044991,"RORA","protein_coding"
"243","ENSG00000047315",-0.499456339101686,-2.34930067420384,"POLR2B","protein_coding"
"244","ENSG00000120820",-0.389742878157045,-2.35164862781033,"GLT8D2","protein_coding"
"245","ENSG00000105426",0.33690962793637,-2.35277395501896,"PTPRS","protein_coding"
"246","ENSG00000115423",-1.15138213517492,-2.35417447899827,"DNAH6","protein_coding"
"247","ENSG00000092969",-0.781333281758903,-2.35466663552931,"TGFB2","protein_coding"
"248","ENSG00000046604",0.552648748085117,-2.35600333293936,"DSG2","protein_coding"
"249","ENSG00000011260",-1.23971145593387,-2.35701755971409,"UTP18","protein_coding"
"250","ENSG00000085662",0.334334125575274,-2.35702010010921,"AKR1B1","protein_coding"
"251","ENSG00000148358",-0.243932176538598,-2.36017527199431,"GPR107","protein_coding"
"252","ENSG00000149021",-1.04389962610535,-2.36126497263963,"SCGB1A1","protein_coding"
"253","ENSG00000036530",0.286535719502024,-2.36464971436225,"CYP46A1","protein_coding"
"254","ENSG00000108187",-0.228728686433927,-2.3683926872519,"PBLD","protein_coding"
"255","ENSG00000136040",-0.529688728233027,-2.37018448528574,"PLXNC1","protein_coding"
"256","ENSG00000143776",-0.357430401901953,-2.3706418264984,"CDC42BPA","protein_coding"
"257","ENSG00000007264",-0.348752123745825,-2.37094440575576,"MATK","protein_coding"
"258","ENSG00000106346",-0.555662828489639,-2.37108672378247,"USP42","protein_coding"
"259","ENSG00000054392",0.264553883299471,-2.37179193330501,"HHAT","protein_coding"
"260","ENSG00000006744",-0.286685571168538,-2.37370690386584,"ELAC2","protein_coding"
"261","ENSG00000144677",-0.297266556685703,-2.37439681494642,"CTDSPL","protein_coding"
"262","ENSG00000152117",0.225808526622256,-2.37782921549739,"SMPD4BP","transcribed_processed_pseudogene"
"263","ENSG00000119844",-0.933846488284826,-2.37950830080006,"AFTPH","protein_coding"
"264","ENSG00000108424",-0.380477981254867,-2.37991027189608,"KPNB1","protein_coding"
"265","ENSG00000115825",0.264867642234417,-2.3809266043229,"PRKD3","protein_coding"
"266","ENSG00000103365",-0.610873695532117,-2.3815065919967,"GGA2","protein_coding"
"267","ENSG00000279050",-0.50172113502026,-2.38255484849997,"PWAR1","TEC"
"268","ENSG00000108349",-0.779503279394963,-2.38481546397432,"CASC3","protein_coding"
"269","ENSG00000128833",-0.307293330288665,-2.38757782748248,"MYO5C","protein_coding"
"270","ENSG00000038358",-0.350289785761549,-2.38868979164057,"EDC4","protein_coding"
"271","ENSG00000071894",-0.358865856770517,-2.38952461403429,"CPSF1","protein_coding"
"272","ENSG00000135298",-0.515051488614431,-2.39286849467256,"ADGRB3","protein_coding"
"273","ENSG00000137261",-0.666355757945069,-2.39349015508296,"KIAA0319","protein_coding"
"274","ENSG00000011566",-0.762202655079822,-2.39398828607034,"MAP4K3","protein_coding"
"275","ENSG00000002549",-0.22475726892566,-2.39663269840637,"LAP3","protein_coding"
"276","ENSG00000112992",-0.478451273908025,-2.39759978428451,"NNT","protein_coding"
"277","ENSG00000010244",-0.417234456910145,-2.40073136978227,"ZNF207","protein_coding"
"278","ENSG00000102034",-0.817693274819814,-2.40263581030762,"ELF4","protein_coding"
"279","ENSG00000065665",-0.351994695662891,-2.4026904220177,"SEC61A2","protein_coding"
"280","ENSG00000078804",-0.337739936164026,-2.40464158464394,"TP53INP2","protein_coding"
"281","ENSG00000184564",-0.918907997225149,-2.4052188802542,"SLITRK6","protein_coding"
"282","ENSG00000164904",-0.379751164668185,-2.40528712155035,"ALDH7A1","protein_coding"
"283","ENSG00000155636",0.313731432928337,-2.40647032183894,"RBM45","protein_coding"
"284","ENSG00000135316",-0.561606155715944,-2.40897415851342,"SYNCRIP","protein_coding"
"285","ENSG00000130695",-0.201995098936522,-2.41416691620759,"CEP85","protein_coding"
"286","ENSG00000109065",-0.48657035994739,-2.41494662702806,"NAT9","protein_coding"
"287","ENSG00000145555",0.61314429240345,-2.41814371011878,"MYO10","protein_coding"
"288","ENSG00000102144",-0.444299361380804,-2.41862705647509,"PGK1","protein_coding"
"289","ENSG00000125484",-0.453429711358365,-2.41997940614445,"GTF3C4","protein_coding"
"290","ENSG00000154380",-0.556901559001207,-2.42436581580513,"ENAH","protein_coding"
"291","ENSG00000279968",0.229824561285507,-2.42658727145193,"CCDC28A-AS1","lncRNA"
"292","ENSG00000091536",-0.588310551946057,-2.42745900416298,"MYO15A","protein_coding"
"293","ENSG00000151640",-0.440952646152794,-2.42765186794559,"DPYSL4","protein_coding"
"294","ENSG00000165819",0.522870875267718,-2.43088178906112,"METTL3","protein_coding"
"295","ENSG00000134013",-0.300988232043865,-2.43124770812576,"LOXL2","protein_coding"
"296","ENSG00000148943",-0.350580134705011,-2.43381247115635,"LIN7C","protein_coding"
"297","ENSG00000165678",-0.392089986829655,-2.43452260806652,"GHITM","protein_coding"
"298","ENSG00000100814",-0.218029839076375,-2.43471565317489,"CCNB1IP1","protein_coding"
"299","ENSG00000115239",-0.640607857138577,-2.43513680524745,"ASB3","protein_coding"
"300","ENSG00000112655",-0.21228197466424,-2.43565870720296,"PTK7","protein_coding"
"301","ENSG00000008256",-0.480563338645422,-2.4370064574239,"CYTH3","protein_coding"
"302","ENSG00000170322",0.389572506023442,-2.43881948637348,"NFRKB","protein_coding"
"303","ENSG00000155760",-0.348453205492586,-2.44274011573464,"FZD7","protein_coding"
"304","ENSG00000165490",0.202038482390521,-2.44418951551305,"DDIAS","protein_coding"
"305","ENSG00000008197",-0.45014715826372,-2.44438127836957,"TFAP2D","protein_coding"
"306","ENSG00000100908",0.26191388217151,-2.44563256994154,"EMC9","protein_coding"
"307","ENSG00000137962",-0.613309961211857,-2.44758748564477,"ARHGAP29","protein_coding"
"308","ENSG00000165671",0.268763231653248,-2.4500380268536,"NSD1","protein_coding"
"309","ENSG00000134152",-0.604100287770318,-2.4531898651063,"KATNBL1","protein_coding"
"310","ENSG00000132581",0.401958194725046,-2.45525475787604,"SDF2","protein_coding"
"311","ENSG00000155542",0.343952932316467,-2.45591355351204,"SETD9","protein_coding"
"312","ENSG00000100239",-0.373342502877799,-2.45929482958279,"PPP6R2","protein_coding"
"313","ENSG00000083896",-0.850613539975305,-2.45951870859607,"YTHDC1","protein_coding"
"314","ENSG00000117385",-0.221658304416416,-2.46048730646331,"P3H1","protein_coding"
"315","ENSG00000259554",-1.55441955206848,-2.46069172053962,NA,"lncRNA"
"316","ENSG00000165731",-0.286142547599902,-2.46465335915181,"RET","protein_coding"
"317","ENSG00000066777",1.41683241386645,-2.46624940034834,"ARFGEF1","protein_coding"
"318","ENSG00000130856",-0.86856032675238,-2.4664688117419,"ZNF236","protein_coding"
"319","ENSG00000076351",-0.225552843408202,-2.46718953161104,"SLC46A1","protein_coding"
